Year,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2008","28121","London","Westminster","A5204","PU","529193","181549","A4201","LA Boundary","0.24","151","164","766","0","301","31","6","0","0","0","0","37","1269"
"2008","28477","London","Westminster","A4","PU","529730","180540","Piccadilly Circus","Pall Mall East","0.24","51","102","1364","243","344","69","9","4","1","0","0","82","2135"
"2008","28513","London","Westminster","A302","PU","529060","179150","Wilton Rd/Vauxhall Bridge Rd","Bressenden Place","0.06","26","33","385","27","134","23","4","2","0","0","0","30","610"
"2008","28514","London","Westminster","A5204","PU","528114","181216","A41","A41","0.12","64","38","448","7","61","10","1","0","0","0","0","12","566"
"2008","36150","London","Westminster","A5","PU","527700","181040","A5204","Marble Arch","0.12","89","96","1171","177","476","41","4","3","1","1","1","51","1970"
"2008","36435","London","Westminster","A40","PU","528150","181050","A41","A41","0.12","63","19","280","261","53","7","1","1","0","0","0","9","622"
"2008","36436","London","Westminster","A402","PU","525962","180603","LA Boundary","Westbourne St/Lancaster Terrace","0.8","789","624","7239","469","1186","203","16","18","14","9","3","263","9781"
"2008","36471","London","Westminster","A41","PU","528200","181100","A40","A5204","0.12","14","33","349","76","65","9","1","1","1","1","0","13","537"
"2008","36796","London","Westminster","A202","PU","529080","179000","Victoria St/Wilton Rd","Wilton Rd","0.12","35","57","647","71","178","33","4","2","0","0","1","40","993"
"2008","37704","London","Westminster","A3212","PU","530200","178600","A202","A3203","0.49","422","505","3383","153","842","117","14","17","9","1","7","166","5049"
"2008","37706","London","Westminster","A202","PU","529050","179270","Buckingham Palace Rd","Victoria St","0.12","24","51","832","26","208","28","6","6","1","0","0","42","1159"
"2008","37774","London","Westminster","A4201","PU","528970","181400","A40","A5204","0.12","29","37","416","49","140","25","3","1","0","0","0","30","671"
"2008","37775","London","Westminster","A4205","PU","527000","181500","A4206","Edgware Rd","0.68","229","71","907","228","200","48","7","2","0","0","0","58","1465"
"2008","37776","London","Westminster","A4206","PU","526000","181300","A4207","A4205","0.68","193","198","2409","275","441","77","6","3","5","2","0","94","3418"
"2008","37914","London","Westminster","A400","PU","529864","181203","A401","Andrew Borde St","0.18","100","52","245","121","84","17","2","1","0","0","0","20","521"
"2008","38167","London","Westminster","A41","PU","526997","182978","A5205","LA Boundary","0.74","65","254","4623","400","1048","158","20","14","11","8","7","218","6543"
"2008","38177","London","Westminster","A4","PU","529470","180208","Piccadilly","Waterloo Pl","0.49","122","387","2436","65","702","97","15","4","0","1","0","118","3707"
"2008","38534","London","Westminster","A4","PU","529930","180400","Pall Mall","Northumberland ave","0.18","86","139","711","347","247","36","3","2","0","0","0","42","1485"
"2008","38630","London","Westminster","A41","PU","527143","182845","Prince Albert Rd","St Johns Wood Road","0.06","54","44","763","66","204","14","2","1","1","0","1","18","1095"
"2008","38631","London","Westminster","A4","PU","530668","181000","A301","A301/A4200","0.18","184","111","1172","241","171","44","6","6","1","1","0","57","1752"
"2008","39028","London","Westminster","A202","PU","529881","178358","A3213","A3212","0.12","52","73","1124","98","452","69","4","4","1","2","2","82","1828"
"2008","46120","London","Westminster","A4","PU","528000","179760","A315/A3216","Hyde Park Corner","0.43","277","652","5134","567","977","170","11","20","4","4","3","212","7542"
"2008","46155","London","Westminster","A5","PU","526800","182000","A5205","A501","0.55","280","292","3649","305","1065","176","11","9","10","8","6","221","5532"
"2008","46433","London","Westminster","A40","PU","529500","181330","A4201","LA Boundary","0.43","528","89","1148","407","82","7","2","0","0","0","0","9","1735"
"2008","46469","London","Westminster","A41","PU","527850","181700","Portman Sq (north)","York St","0.31","22","68","1417","231","303","42","7","5","2","2","1","58","2077"
"2008","47088","London","Westminster","A404","PU","525000","182070","A4207","A40","1.24","332","338","5557","390","1159","199","32","79","17","3","20","349","7793"
"2008","47661","London","Westminster","A3211","PU","530340","180000","A302","A400","0.37","215","452","3965","145","794","121","15","8","3","3","4","154","5510"
"2008","47665","London","Westminster","A3217","PU","528600","179260","Eccleston St","Grosvenor Place","0.18","150","165","1549","23","287","20","2","1","0","0","0","25","2048"
"2008","47729","London","Westminster","A4207","PU","525000","181660","A404","A4206","0.8","283","201","2501","304","444","67","9","2","1","0","0","78","3528"
"2008","47730","London","Westminster","A4209","PU","527000","181280","Bayswater Rd","A5/A501","0.62","197","236","3239","270","729","56","11","3","0","0","0","71","4545"
"2008","47788","London","Westminster","A5205","PU","527001","182750","A5","A41","0.49","484","218","2895","43","777","44","6","7","2","1","1","59","3992"
"2008","47874","London","Westminster","A400","PU","530000","180670","Trafalgar Sq","A401","0.37","360","171","924","134","199","45","5","1","2","0","0","55","1483"
"2008","48009","London","Westminster","A3214","PU","528900","179200","Grosvenor Gardens / Victoria Street","Lower Grosvenor Place / Bressender Place","0.12","26","26","340","111","67","13","1","0","0","0","0","14","558"
"2008","48010","London","Westminster","A5204","PU","528500","181330","A41","A4201","0.62","231","343","2950","20","692","109","14","7","4","1","0","135","4139"
"2008","48251","London","Westminster","A501","PU","527270","181770","A5","Old Marylebone Rd","0.24","106","689","5439","74","1315","248","32","64","9","5","8","365","7883"
"2008","48517","London","Westminster","A4","PU","530070","180460","Northumberland Ave","St Martins Pl","0.06","39","52","339","41","44","10","1","0","0","0","0","11","486"
"2008","48552","London","Westminster","A3211","PU","531000","180790","A400","LA Boundary","0.62","1108","1425","9994","337","1746","385","46","83","20","10","7","550","14052"
"2008","48553","London","Westminster","A302","PU","530239","179670","Parliament Square","A3211","0.12","232","213","1638","116","286","51","4","5","2","1","1","65","2317"
"2008","48576","London","Westminster","A3216","PU","528561","177902","LA Boundary","A3212 Grosvenor Rd","0.06","39","45","431","34","113","39","6","4","2","2","3","57","679"
"2008","48578","London","Westminster","A302","PU","530393","179673","LA Boundary","A3211","0.12","188","108","801","105","124","22","2","1","1","1","0","26","1164"
"2008","48613","London","Westminster","A4","PU","530840","181050","A301","Strand","0.12","120","107","953","156","198","40","3","2","1","0","0","46","1460"
"2008","48821","London","Westminster","A3213","PU","529300","178500","A3214","A202","0.8","52","74","1771","218","485","47","10","5","3","2","0","66","2613"
"2008","56117","London","Westminster","A4","PU","530810","180940","Aldwych","Aldwych","0.24","176","225","2639","329","653","59","6","4","2","0","0","72","3918"
"2008","56431","London","Westminster","A40","PU","529080","181250","Regent St","Great Portland St","0.06","75","13","164","58","12","1","0","0","0","0","0","1","248"
"2008","56433","London","Westminster","A3214","PU","528800","179000","A3213","Victoria St","0.18","83","51","1152","199","117","32","2","10","1","1","1","47","1566"
"2008","56592","London","Westminster","A202","PU","530100","178200","A3212","LA Boundary","0.12","172","122","1463","87","434","57","5","5","2","3","3","75","2181"
"2008","56625","London","Westminster","A40","PU","528000","181020","Marble Arch","A41 Portman St","0.18","97","30","341","343","60","15","2","1","1","0","1","20","794"
"2008","56890","London","Westminster","A302","PU","530000","179550","Bressenden Place","Parliament Square","0.74","415","396","4585","645","1019","222","24","57","6","5","1","316","6961"
"2008","57536","London","Westminster","A302","PU","528947","179161","Wilton Rd/Vauxhall Bridge Rd","Buckingham Palace Rd","0.12","36","51","646","122","176","29","3","4","2","1","1","40","1035"
"2008","57537","London","Westminster","A501","PU","527862","181939","A41","A41","0.12","75","210","2482","91","479","62","10","12","4","3","4","95","3357"
"2008","57910","London","Westminster","A202","PU","529040","178950","Vauxhall Bridge Rd","Victoria St/Vauxhall Bridge Rd","0.18","43","79","883","87","209","42","4","2","1","1","1","50","1308"
"2008","58136","London","Westminster","A4","PU","529750","180380","Waterloo Pl","Cockspur St","0.06","21","51","424","60","194","25","2","1","0","0","0","29","756"
"2008","58172","London","Westminster","A202","PU","529621","178557","Wilton Rd","A3213","0.62","277","386","4221","298","1191","171","17","15","9","8","7","226","6322"
"2008","58173","London","Westminster","A4206","PU","526760","181690","Bishop's Bridge Rd roundabout","Edgware Rd","0.37","205","521","3851","108","1032","145","27","17","2","0","1","192","5705"
"2008","70181","London","Westminster","A40","PU","526950","181700","A4206","A5/A501","0.12","53","345","2719","37","658","124","16","32","4","2","4","183","3942"
"2008","70190","London","Westminster","A4201","PU","529080","181350","A40","A5204","0.15","25","27","254","0","52","4","0","0","0","0","0","4","337"
"2008","70191","London","Westminster","A5204","PU","529000","181480","A4201 Langham Place","A4201 Great Portland St","0.06","38","41","191","0","75","8","1","0","0","0","0","9","317"
"2008","70192","London","Westminster","A400","PU","530250","180330","Trafalgar Sq","A3211","0.24","151","264","1109","50","257","38","4","3","1","1","0","48","1728"
"2008","73225","London","Westminster","A4200","PU","530697","181140","A4","LA Boundary","0.12","130","73","553","119","138","26","3","2","1","0","0","32","916"
"2008","74534","London","Westminster","A40","PU","525432","181677","LA Boundary","A4206","1.24","0","1770","29960","240","4924","753","114","212","27","19","26","1150","38044"
"2008","74971","London","Westminster","A302","PU","528737","179285","Buckingham Palace Rd/Victoria St","lower Grosvenor Place","0.16","83","87","1206","160","309","58","6","5","4","2","2","77","1838"
"2008","74972","London","Westminster","A5","PU","527100","181660","A40","Praed St","0.06","40","38","501","49","162","20","2","2","1","1","1","26","777"
"2008","74973","London","Westminster","A41","PU","528050","181300","Gloucester Place","Baker St","0.12","21","10","179","2","28","3","0","0","0","0","0","3","224"
"2008","74974","London","Westminster","A41","PU","527900","181810","Gloucester Place","Baker St","0.12","2","3","84","2","18","4","0","0","0","0","0","5","113"
"2008","74975","London","Westminster","A41","PU","528000","181230","Seymour St","Portman Sq (north)","0.06","4","14","283","46","61","8","1","1","0","0","0","12","415"
"2008","74976","London","Westminster","A41","PU","528130","181300","Portman Sq (north)","Wigmore St","0.06","7","17","175","38","33","4","1","1","1","0","0","7","268"
"2008","74977","London","Westminster","A41","PU","527800","181860","York St","Marylebone Rd","0.06","4","14","283","46","61","8","1","1","0","0","0","12","415"
"2008","74978","London","Westminster","A41","PU","527950","181900","Marylebone Rd","York St","0.06","7","17","175","38","33","4","1","1","1","0","0","7","268"
"2008","80694","London","Westminster","A4","PU","529900","180470","Haymarket","Trafalgar Square","0.18","7","57","355","31","156","17","2","1","0","0","0","22","622"
"2008","81117","London","Westminster","A301","PU","530630","180780","A4","A301","0.12","176","78","778","198","178","23","2","2","0","0","0","28","1261"
"2008","81118","London","Westminster","A301","PU","530750","180580","A301","LA Boundary","0.06","112","58","407","94","95","12","1","1","0","0","0","14","669"
"2008","81119","London","Westminster","A301","PU","530640","180950","A301","LA Boundary","0.43","6","135","815","29","185","13","0","0","0","0","0","13","1178"
"2009","6119","London","Westminster","A4","PU","531060","181090","Aldwych","LA Boundary","0.18","123","105","1113","165","233","31","6","3","0","0","1","42","1658"
"2009","6120","London","Westminster","A4","PU","528900","180220","Hyde Park Corner","St James St","0.55","542","769","5748","569","982","179","17","6","3","1","0","206","8274"
"2009","6152","London","Westminster","A5","PU","527500","181240","Sussex Gdns","Seymour St","0.37","137","179","3432","394","751","148","18","16","6","4","4","196","4953"
"2009","6426","London","Westminster","A40","PU","528500","181100","Orchard St","Regent St","0.49","185","17","240","880","32","5","0","0","0","0","0","6","1174"
"2009","6459","London","Westminster","A41","PU","528000","181700","York St","Portman Sq (north)","0.31","35","78","846","197","152","20","3","4","2","1","1","31","1304"
